<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;60;20220901;13:00;2391.4300000;2397.4500000;2389.2000000;2392.5600000;4212219360
IMOEX;60;20220901;14:00;2392.2200000;2392.6500000;2380.0100000;2382.4600000;4731350243
IMOEX;60;20220901;15:00;2382.3700000;2393.2900000;2382.2000000;2391.6100000;3164325140
IMOEX;60;20220901;16:00;2391.5600000;2392.1800000;2387.4100000;2388.7600000;2873707319
IMOEX;60;20220901;17:00;2388.8900000;2395.7500000;2388.5800000;2395.1700000;2633595851
IMOEX;60;20220901;18:00;2395.3500000;2442.4700000;2394.4600000;2432.0100000;15417121295
IMOEX;60;20220901;19:00;2432.1400000;2448.4100000;2431.1600000;2445.7700000;8588053617
IMOEX;60;20220902;11:00;2440.5700000;2455.9900000;2431.8800000;2452.1100000;16223046532
IMOEX;60;20220902;12:00;2451.9300000;2456.6200000;2444.1700000;2453.2500000;9100736624
IMOEX;60;20220902;13:00;2453.6200000;2456.1700000;2449.5600000;2455.5800000;3746257898
IMOEX;60;20220902;14:00;2455.5700000;2474.4500000;2454.4300000;2471.3200000;10700895482
IMOEX;60;20220902;15:00;2471.1000000;2473.7200000;2465.2600000;2473.7200000;6183740170
IMOEX;60;20220902;16:00;2473.5600000;2474.6800000;2456.9100000;2457.0700000;6061956011
IMOEX;60;20220902;17:00;2456.9700000;2467.7300000;2456.9700000;2465.8600000;4270040026
IMOEX;60;20220902;18:00;2465.7700000;2468.6200000;2459.2100000;2468.5100000;3248052056
IMOEX;60;20220902;19:00;2468.8700000;2471.4500000;2466.3200000;2471.4500000;3871759182
IMOEX;60;20220905;11:00;2470.8200000;2484.7400000;2441.2700000;2462.3000000;13097570621
IMOEX;60;20220905;12:00;2461.8000000;2462.5600000;2454.8900000;2461.1700000;5074637328
IMOEX;60;20220905;13:00;2461.1300000;2461.1300000;2452.9100000;2455.2400000;4043913140
IMOEX;60;20220905;14:00;2455.2900000;2458.7700000;2455.0600000;2456.1500000;2548927593
IMOEX;60;20220905;15:00;2455.9500000;2463.2400000;2455.9500000;2462.5000000;2910331340
IMOEX;60;20220905;16:00;2462.6900000;2482.6300000;2462.0900000;2476.4200000;6584045094
IMOEX;60;20220905;17:00;2476.3500000;2478.0700000;2473.2100000;2477.7300000;3304417846
IMOEX;60;20220905;18:00;2477.8100000;2484.9200000;2477.5500000;2482.0100000;3740862204
IMOEX;60;20220905;19:00;2481.7900000;2488.4400000;2479.0000000;2488.4400000;4263118498
IMOEX;60;20220906;11:00;2487.7600000;2492.0300000;2479.3700000;2483.5700000;8938494589
IMOEX;60;20220906;12:00;2483.6300000;2488.1300000;2474.6600000;2486.4600000;5677397189
IMOEX;60;20220906;13:00;2486.3800000;2486.4200000;2481.5500000;2483.3000000;5206786535
IMOEX;60;20220906;14:00;2483.5400000;2483.7100000;2475.7300000;2477.1100000;3139719517
IMOEX;60;20220906;15:00;2477.3200000;2477.6100000;2412.9700000;2412.9700000;13792555751
IMOEX;60;20220906;16:00;2412.3500000;2437.5500000;2382.4500000;2423.2200000;14577372661
IMOEX;60;20220906;17:00;2422.9300000;2437.5800000;2417.7200000;2437.2900000;5888029390
IMOEX;60;20220906;18:00;2437.0000000;2440.0400000;2430.2800000;2430.6700000;4422676167
IMOEX;60;20220906;19:00;2430.6100000;2430.8200000;2425.3300000;2425.3300000;2681499305
IMOEX;60;20220907;11:00;2417.2500000;2421.8300000;2394.8900000;2421.7100000;10237536887
IMOEX;60;20220907;12:00;2421.8700000;2428.5600000;2418.9600000;2418.9600000;4294508160
IMOEX;60;20220907;13:00;2418.8700000;2421.2700000;2408.3800000;2418.9400000;3681826554
IMOEX;60;20220907;14:00;2419.3800000;2425.7700000;2415.9800000;2422.9800000;2123495594
IMOEX;60;20220907;15:00;2422.8300000;2430.0100000;2415.3800000;2424.8900000;3855620998
IMOEX;60;20220907;16:00;2425.1000000;2436.6400000;2425.0200000;2432.5500000;3703707754
IMOEX;60;20220907;17:00;2432.5700000;2435.4500000;2424.3200000;2424.6500000;3564924862
IMOEX;60;20220907;18:00;2424.3200000;2424.5100000;2409.3700000;2417.1000000;4686728044
IMOEX;60;20220907;19:00;2416.9300000;2417.3600000;2401.5700000;2401.5700000;2900018837
IMOEX;60;20220908;11:00;2396.3600000;2407.3900000;2391.4700000;2391.5200000;7666673936
IMOEX;60;20220908;12:00;2391.4400000;2393.8100000;2387.2200000;2392.0200000;5013791914
IMOEX;60;20220908;13:00;2392.0200000;2402.0100000;2392.0200000;2397.4400000;3110336585
IMOEX;60;20220908;14:00;2397.6100000;2400.6000000;2395.5600000;2399.6200000;1743922961
IMOEX;60;20220908;15:00;2399.5800000;2405.3500000;2397.2300000;2399.8800000;2181332587
IMOEX;60;20220908;16:00;2399.8300000;2401.1000000;2387.7400000;2387.7400000;3658877395
IMOEX;60;20220908;17:00;2387.7700000;2393.5700000;2383.1700000;2385.8700000;3175396423
IMOEX;60;20220908;18:00;2385.9300000;2386.5100000;2378.3000000;2381.0700000;2543256572
IMOEX;60;20220908;19:00;2381.1000000;2395.7100000;2379.5200000;2390.2700000;4420089706
IMOEX;60;20220909;11:00;2396.0700000;2407.2500000;2393.6800000;2402.5800000;5436821381
IMOEX;60;20220909;12:00;2402.5900000;2414.4100000;2400.0400000;2413.2300000;4428610254
IMOEX;60;20220909;13:00;2414.3700000;2414.5900000;2406.8200000;2409.8200000;2780645263
IMOEX;60;20220909;14:00;2409.9100000;2410.0700000;2403.3300000;2405.8500000;2079082626
IMOEX;60;20220909;15:00;2406.0400000;2407.7000000;2402.8600000;2403.7600000;1813550963
IMOEX;60;20220909;16:00;2403.6600000;2409.2700000;2402.3400000;2409.1400000;1878959664
IMOEX;60;20220909;17:00;2409.3200000;2420.5200000;2409.1400000;2418.6900000;4648951554
IMOEX;60;20220909;18:00;2418.9700000;2426.7600000;2418.2300000;2425.6500000;4044779487
IMOEX;60;20220909;19:00;2425.9900000;2426.4100000;2419.6200000;2426.0600000;2873952335
IMOEX;60;20220912;11:00;2419.7700000;2458.7600000;2413.7500000;2453.7000000;10737531410
IMOEX;60;20220912;12:00;2453.8700000;2458.3800000;2449.8900000;2458.0800000;3960563561
IMOEX;60;20220912;13:00;2458.1700000;2458.3100000;2454.9900000;2455.5700000;2760198477
IMOEX;60;20220912;14:00;2455.5200000;2455.5200000;2446.2000000;2448.6500000;3672597128
IMOEX;60;20220912;15:00;2448.6700000;2459.6800000;2448.5200000;2459.3900000;2559586073
IMOEX;60;20220912;16:00;2459.4100000;2465.1000000;2457.2800000;2464.4500000;3219808916
IMOEX;60;20220912;17:00;2464.1200000;2464.3300000;2448.4600000;2449.9500000;3963562680
IMOEX;60;20220912;18:00;2449.3200000;2450.3300000;2443.4100000;2449.2000000;2977770152
IMOEX;60;20220912;19:00;2449.3100000;2449.9300000;2446.9000000;2449.6500000;1855226850
IMOEX;60;20220913;11:00;2459.7500000;2465.4400000;2450.7900000;2455.2200000;6079125618
IMOEX;60;20220913;12:00;2455.4700000;2455.5400000;2450.2500000;2453.0000000;2353473023
IMOEX;60;20220913;13:00;2452.5700000;2462.1300000;2451.5700000;2461.7000000;2797011401
IMOEX;60;20220913;14:00;2461.6600000;2463.1600000;2458.2600000;2460.5300000;2030479038
IMOEX;60;20220913;15:00;2460.5400000;2462.6800000;2459.6800000;2462.5000000;1887462626
IMOEX;60;20220913;16:00;2462.3200000;2463.8200000;2440.2900000;2440.2900000;5366426330
IMOEX;60;20220913;17:00;2439.6700000;2447.9500000;2438.8200000;2447.8700000;3980223578
IMOEX;60;20220913;18:00;2447.8300000;2449.6100000;2443.1200000;2445.6500000;2854492878
IMOEX;60;20220913;19:00;2445.5300000;2448.3300000;2444.8200000;2446.8900000;1460432521
IMOEX;60;20220914;11:00;2437.1500000;2438.6000000;2406.2800000;2410.6900000;9858768501
IMOEX;60;20220914;12:00;2410.4300000;2418.3900000;2402.8000000;2414.9100000;4220792245
IMOEX;60;20220914;13:00;2414.8000000;2416.0700000;2409.8300000;2410.3200000;2322090889
IMOEX;60;20220914;14:00;2410.3600000;2411.0300000;2403.9200000;2409.8400000;2811759130
IMOEX;60;20220914;15:00;2409.8300000;2410.1000000;2401.0800000;2402.6200000;2373303241
IMOEX;60;20220914;16:00;2402.7200000;2412.8200000;2400.2200000;2412.6100000;2368085167
IMOEX;60;20220914;17:00;2412.7000000;2422.5000000;2412.7000000;2420.2700000;3153428457
IMOEX;60;20220914;18:00;2420.3700000;2429.9300000;2419.3500000;2429.6900000;3965194811
IMOEX;60;20220914;19:00;2430.0100000;2437.2500000;2429.0900000;2435.8900000;3205852520
IMOEX;60;20220915;11:00;2435.1700000;2442.3200000;2428.8600000;2432.3300000;6988236913
IMOEX;60;20220915;12:00;2432.4800000;2442.8800000;2432.4600000;2436.1300000;4096382035
IMOEX;60;20220915;13:00;2436.2000000;2438.1100000;2427.4100000;2429.1800000;3116643299
IMOEX;60;20220915;14:00;2429.0500000;2429.0500000;2418.4800000;2425.9400000;2999413583
IMOEX;60;20220915;15:00;2426.2000000;2431.1300000;2425.6300000;2429.8900000;2267088071
IMOEX;60;20220915;16:00;2430.0000000;2457.0200000;2430.0000000;2452.9700000;8397234676
IMOEX;60;20220915;17:00;2453.0300000;2453.5800000;2442.9700000;2447.4500000;3658009480
IMOEX;60;20220915;18:00;2447.4400000;2448.4300000;2444.0200000;2448.3900000;2329971563
IMOEX;60;20220915;19:00;2448.1300000;2448.3000000;2441.8800000;2446.5900000;2104694040
IMOEX;60;20220916;11:00;2445.9200000;2451.6400000;2439.3200000;2444.2700000;5025787175
IMOEX;60;20220916;12:00;2444.7500000;2455.9100000;2440.9400000;2455.9100000;4543437606
IMOEX;60;20220916;13:00;2456.2600000;2469.0200000;2456.2600000;2465.2100000;7961195428
IMOEX;60;20220916;14:00;2465.6100000;2466.2500000;2448.8800000;2449.1400000;5422238366
IMOEX;60;20220916;15:00;2449.2400000;2451.9600000;2434.8500000;2439.9300000;6034388274
IMOEX;60;20220916;16:00;2438.9700000;2438.9700000;2428.7700000;2430.1400000;4205683130
IMOEX;60;20220916;17:00;2430.0800000;2438.3000000;2429.1400000;2433.9900000;2541561560
IMOEX;60;20220916;18:00;2434.1300000;2435.9100000;2430.8100000;2431.0700000;1837469359
IMOEX;60;20220916;19:00;2430.9600000;2435.1800000;2427.9900000;2431.6100000;1964798269
IMOEX;60;20220919;11:00;2435.4700000;2452.8400000;2433.0300000;2448.0200000;7104042091
IMOEX;60;20220919;12:00;2448.1000000;2449.1700000;2436.1100000;2444.0900000;3621006055
IMOEX;60;20220919;13:00;2444.2200000;2444.4200000;2433.2800000;2434.0000000;2680350666
IMOEX;60;20220919;14:00;2433.9400000;2443.4600000;2432.8200000;2440.8500000;2047264444
IMOEX;60;20220919;15:00;2440.6500000;2441.6700000;2435.8800000;2436.9200000;1598451693
IMOEX;60;20220919;16:00;2436.8600000;2440.1000000;2428.8600000;2430.0100000;2648416439
IMOEX;60;20220919;17:00;2429.9500000;2432.3600000;2428.7600000;2430.3900000;1975167402
IMOEX;60;20220919;18:00;2430.4300000;2434.7600000;2427.2800000;2428.9500000;2233575714
IMOEX;60;20220919;19:00;2429.0200000;2434.5700000;2428.2900000;2430.5400000;2143149434
IMOEX;60;20220920;11:00;2430.5300000;2436.2000000;2378.2200000;2379.4300000;13371244059
IMOEX;60;20220920;12:00;2379.3300000;2392.4400000;2372.7800000;2390.3800000;8217854442
IMOEX;60;20220920;13:00;2390.4500000;2391.5700000;2350.3100000;2361.2600000;9301187548
IMOEX;60;20220920;14:00;2361.3400000;2365.1500000;2318.5900000;2332.3300000;12972668617
IMOEX;60;20220920;15:00;2332.6500000;2335.6100000;2255.4200000;2255.4200000;16730325851
IMOEX;60;20220920;16:00;2255.8900000;2325.5600000;2171.9200000;2305.6300000;37118417761
IMOEX;60;20220920;17:00;2305.2700000;2319.1700000;2275.7200000;2276.9500000;9997140772
IMOEX;60;20220920;18:00;2276.4300000;2276.4300000;2240.4100000;2259.0900000;11039411098
IMOEX;60;20220920;19:00;2259.2800000;2266.3300000;2215.6700000;2215.6700000;9870038100
IMOEX;60;20220921;11:00;2052.8900000;2166.7000000;2002.7300000;2129.7600000;32955736441
IMOEX;60;20220921;12:00;2127.9900000;2186.1600000;2121.2900000;2156.6000000;13066087188
IMOEX;60;20220921;13:00;2156.9600000;2162.2600000;2132.6500000;2153.8500000;6571919620
IMOEX;60;20220921;14:00;2153.7400000;2153.9100000;2110.0300000;2114.8600000;6770823559
IMOEX;60;20220921;15:00;2114.7400000;2142.0300000;2112.6000000;2135.8600000;4829489298
IMOEX;60;20220921;16:00;2135.9100000;2142.1300000;2129.2300000;2139.7400000;3286608531
IMOEX;60;20220921;17:00;2139.8200000;2161.5500000;2137.3100000;2160.8300000;4700981486
IMOEX;60;20220921;18:00;2160.7500000;2163.6300000;2139.0700000;2144.1000000;4128677532
IMOEX;60;20220921;19:00;2144.0700000;2150.1000000;2130.7100000;2130.7100000;2707875409
IMOEX;60;20220922;11:00;2142.3000000;2202.4500000;2142.3000000;2193.9600000;15086876798
IMOEX;60;20220922;12:00;2194.2800000;2199.4500000;2184.1400000;2190.9000000;7984701251
IMOEX;60;20220922;13:00;2190.9000000;2193.8900000;2170.6300000;2171.4100000;4917201021
IMOEX;60;20220922;14:00;2171.2300000;2181.6900000;2171.2300000;2173.3100000;2975663584
IMOEX;60;20220922;15:00;2173.4700000;2179.7900000;2153.7100000;2179.2800000;7250368533
IMOEX;60;20220922;16:00;2178.7300000;2215.6300000;2174.5300000;2208.1000000;14792273623
IMOEX;60;20220922;17:00;2208.1800000;2216.8500000;2199.1500000;2207.3600000;8987966638
IMOEX;60;20220922;18:00;2207.4800000;2207.8300000;2193.7300000;2199.8600000;4474757153
IMOEX;60;20220922;19:00;2199.3900000;2199.8400000;2184.1600000;2190.8700000;2932435258
IMOEX;60;20220923;11:00;2191.1500000;2192.2600000;2134.8000000;2154.6100000;12975099100
IMOEX;60;20220923;12:00;2154.2300000;2154.2300000;2105.1600000;2120.7300000;10855844623
IMOEX;60;20220923;13:00;2120.4700000;2122.2400000;2100.9500000;2121.1700000;5476300989
IMOEX;60;20220923;14:00;2120.8200000;2121.9500000;2104.7900000;2105.5600000;3264602091
IMOEX;60;20220923;15:00;2105.4100000;2114.7000000;2089.5100000;2098.7000000;6956370351
IMOEX;60;20220923;16:00;2098.0000000;2104.4900000;2078.8700000;2088.2500000;4802521998
IMOEX;60;20220923;17:00;2088.1400000;2088.1400000;2071.3700000;2075.7900000;5198586984
IMOEX;60;20220923;18:00;2075.8300000;2100.5000000;2075.5400000;2089.7800000;4819996953
IMOEX;60;20220923;19:00;2089.9100000;2097.2700000;2088.2300000;2089.8700000;2235282729
IMOEX;60;20220926;11:00;2054.5600000;2054.5600000;1969.4700000;1997.9400000;19367269182
IMOEX;60;20220926;12:00;1997.3100000;2007.1800000;1918.3100000;1935.9000000;12721747312
IMOEX;60;20220926;13:00;1935.2300000;1952.0900000;1888.1700000;1888.9900000;13620019690
IMOEX;60;20220926;14:00;1888.4600000;1935.3600000;1841.4200000;1925.6600000;14957522857
IMOEX;60;20220926;15:00;1925.8000000;1961.9900000;1922.4100000;1942.2200000;7138215170
IMOEX;60;20220926;16:00;1942.1800000;1955.8300000;1933.7900000;1954.4000000;4308148138
IMOEX;60;20220926;17:00;1954.3800000;1983.1300000;1954.3800000;1967.0100000;6702731441
IMOEX;60;20220926;18:00;1966.7300000;1972.9900000;1943.7700000;1944.4200000;54140147225
IMOEX;60;20220926;19:00;1942.4800000;1953.0300000;1933.3500000;1933.3500000;2876258228
IMOEX;60;20220927;11:00;1930.5800000;1975.2000000;1912.4600000;1964.0500000;13590433146
IMOEX;60;20220927;12:00;1964.0600000;1971.5900000;1942.0000000;1966.9300000;7555194378
IMOEX;60;20220927;13:00;1966.8800000;1971.0300000;1933.4700000;1944.1200000;5705081506
IMOEX;60;20220927;14:00;1944.4100000;1944.4100000;1929.6600000;1934.1100000;3098236292
IMOEX;60;20220927;15:00;1934.1400000;1935.9100000;1915.7000000;1918.7800000;3606928362
IMOEX;60;20220927;16:00;1918.5500000;1936.0700000;1904.3200000;1936.0700000;5641582974
IMOEX;60;20220927;17:00;1935.7300000;1937.7600000;1911.4800000;1928.9500000;3865640320
IMOEX;60;20220927;18:00;1929.0600000;1956.6000000;1923.6300000;1955.1500000;4881610542
IMOEX;60;20220927;19:00;1955.7200000;1972.3600000;1952.1600000;1953.4600000;4673067711
IMOEX;60;20220928;11:00;1971.6300000;2018.9400000;1959.0300000;2003.2800000;13733004387
IMOEX;60;20220928;12:00;2003.2700000;2009.5700000;1983.4200000;2004.1000000;5543304064
IMOEX;60;20220928;13:00;2003.9100000;2005.8100000;1975.6600000;1975.6600000;4377064960
IMOEX;60;20220928;14:00;1975.8600000;1987.2000000;1954.2400000;1957.6300000;5529322217
IMOEX;60;20220928;15:00;1958.1600000;1979.9700000;1949.6300000;1973.4800000;4001899303
IMOEX;60;20220928;16:00;1973.6600000;1986.5400000;1968.7500000;1981.6300000;2868773665
IMOEX;60;20220928;17:00;1981.9000000;1981.9200000;1948.2800000;1964.4100000;7941732435
IMOEX;60;20220928;18:00;1963.9900000;1974.4600000;1962.3300000;1972.7400000;3037049159
IMOEX;60;20220928;19:00;1972.9700000;1974.9400000;1963.8600000;1963.8600000;2055510131
IMOEX;60;20220929;11:00;2000.4100000;2005.7400000;1968.4500000;1976.9100000;7628463920
IMOEX;60;20220929;12:00;1977.0700000;1984.8700000;1971.6700000;1977.0500000;3761396885
IMOEX;60;20220929;13:00;1976.5700000;1980.8000000;1962.5900000;1962.9500000;3196219257
IMOEX;60;20220929;14:00;1962.5000000;1962.6400000;1927.5800000;1941.1800000;8497664777
IMOEX;60;20220929;15:00;1940.9400000;1944.8100000;1917.7100000;1928.7600000;5412419686
IMOEX;60;20220929;16:00;1928.3900000;1942.3300000;1923.9100000;1932.9900000;3921890506
IMOEX;60;20220929;17:00;1933.2900000;1954.6700000;1933.2200000;1953.3600000;3974498048
IMOEX;60;20220929;18:00;1953.4400000;1954.1000000;1936.7600000;1943.6800000;3087997821
IMOEX;60;20220929;19:00;1945.4900000;1953.9900000;1943.8300000;1953.7700000;2733347895
IMOEX;60;20220930;11:00;1983.7400000;1993.8200000;1872.9500000;1952.3500000;25057067165
IMOEX;60;20220930;12:00;1952.5200000;1975.2700000;1917.5800000;1941.4900000;12237009360
IMOEX;60;20220930;13:00;1941.7200000;1998.6700000;1936.4300000;1957.9200000;17803782114
IMOEX;60;20220930;14:00;1957.6400000;1957.6400000;1906.9200000;1909.5700000;11833211928
IMOEX;60;20220930;15:00;1909.1900000;1927.1100000;1906.7700000;1911.6600000;6125712217
IMOEX;60;20220930;16:00;1912.1000000;1960.9300000;1909.0900000;1950.8200000;9033375118
IMOEX;60;20220930;17:00;1951.6600000;2004.8900000;1948.3500000;1985.8400000;9849304656
IMOEX;60;20220930;18:00;1985.8200000;1987.7600000;1945.2800000;1955.9900000;6072014672
IMOEX;60;20220930;19:00;1955.6900000;1958.8200000;1952.6100000;1957.3100000;1953745579
IMOEX;60;20221003;11:00;1991.8800000;2007.0100000;1972.7700000;1979.8700000;9864491227
IMOEX;60;20221003;12:00;1979.5600000;1998.4600000;1979.5600000;1995.2200000;4518233763
IMOEX;60;20221003;13:00;1995.0700000;2003.0000000;1994.1400000;2002.1700000;2589125270
IMOEX;60;20221003;14:00;2002.3200000;2026.2800000;2001.9900000;2022.9600000;6144458175
IMOEX;60;20221003;15:00;2023.1900000;2038.4700000;2021.5000000;2034.8700000;6613145752
IMOEX;60;20221003;16:00;2034.6100000;2037.7100000;2027.7900000;2036.7200000;4121236966
IMOEX;60;20221003;17:00;2037.1400000;2038.5500000;2028.8500000;2032.6100000;3496592457
IMOEX;60;20221003;18:00;2032.4700000;2047.3100000;2030.3400000;2047.2500000;4412636656
IMOEX;60;20221003;19:00;2047.0900000;2047.5400000;2041.3600000;2041.9600000;2484711453
IMOEX;60;20221004;11:00;2071.1900000;2079.6200000;2042.2700000;2042.2700000;11989230868
IMOEX;60;20221004;12:00;2041.4800000;2049.5400000;2016.6400000;2043.0600000;9651219492
IMOEX;60;20221004;13:00;2043.1100000;2048.1700000;2018.7900000;2024.9900000;5973103684
IMOEX;60;20221004;14:00;2025.0900000;2035.9100000;2021.1300000;2033.0300000;4217699900
IMOEX;60;20221004;15:00;2032.7000000;2045.2700000;2031.8500000;2045.2700000;3898237605
IMOEX;60;20221004;16:00;2045.1600000;2052.0000000;2035.4100000;2039.8100000;3446816751
IMOEX;60;20221004;17:00;2039.8400000;2040.5700000;2032.3400000;2036.6600000;2732576443
IMOEX;60;20221004;18:00;2036.7100000;2040.0000000;2035.1000000;2039.2600000;2339492030
IMOEX;60;20221004;19:00;2039.4500000;2049.5600000;2038.7600000;2046.4200000;2092227434
IMOEX;60;20221005;11:00;2037.8200000;2038.1100000;2016.7900000;2017.2200000;9301028980
IMOEX;60;20221005;12:00;2016.1600000;2016.6500000;1971.9700000;1982.2200000;13091738710
IMOEX;60;20221005;13:00;1981.7200000;1997.2600000;1981.7200000;1987.8100000;5609303081
IMOEX;60;20221005;14:00;1987.6600000;2018.9500000;1987.2900000;2013.8100000;7673637750
IMOEX;60;20221005;15:00;2013.8000000;2017.4600000;2003.6900000;2012.7200000;4083163122
IMOEX;60;20221005;16:00;2012.7100000;2021.0600000;2009.8800000;2020.8400000;2716807535
IMOEX;60;20221005;17:00;2020.2900000;2045.5900000;2020.2900000;2034.0500000;6351246736
IMOEX;60;20221005;18:00;2034.5600000;2037.1400000;2028.7000000;2030.4300000;2910823839
IMOEX;60;20221005;19:00;2030.6700000;2032.6200000;2025.7500000;2029.8800000;1647539936
IMOEX;60;20221006;11:00;2032.5200000;2053.8600000;2022.4900000;2044.1000000;11843778158
IMOEX;60;20221006;12:00;2044.4300000;2052.3300000;2040.2500000;2048.6600000;4212837611
IMOEX;60;20221006;13:00;2048.9100000;2048.9100000;2032.3400000;2039.1100000;3988134164
IMOEX;60;20221006;14:00;2039.1300000;2039.1300000;2025.0800000;2031.2300000;3718038340
